language,vulnerability_type,vulnerable_code,fixed_code
C#,Null Pointer Dereference,"Dictionary<string, string> dict = GetDictionary();\nstring value = dict[\key\""].ToUpper();""","Dictionary<string, string> dict = GetDictionary();\nif(dict != null && dict.ContainsKey(\key\"") && dict[\""key\""] != null) { string value = dict[\""key\""].ToUpper(); } else { /* handle null */ }"""
C#,Null Pointer Dereference,object result = ComputeResult();\nConsole.WriteLine(result.ToString());,object result = ComputeResult();\nif(result != null) { Console.WriteLine(result.ToString()); } else { /* handle null */ }
C#,Null Pointer Dereference,int length = GetString().Trim().Length;,string s = GetString();\nif(s != null) { int length = s.Trim().Length; } else { /* handle null */ }
C#,Null Pointer Dereference,Data data = FetchData();\nProcessData(data.Content);,Data data = FetchData();\nif(data != null && data.Content != null) { ProcessData(data.Content); } else { /* handle null */ }
C#,Null Pointer Dereference,"string input = Request.Form[\input\""];\nConsole.WriteLine(input.Substring(1));""","string input = Request.Form[\input\""];\nif(!string.IsNullOrEmpty(input) && input.Length > 1) { Console.WriteLine(input.Substring(1)); } else { /* handle null or short string */ }"""
C#,Null Pointer Dereference,var obj = GetDynamicObject();\nConsole.WriteLine(obj.ToString());,var obj = GetDynamicObject();\nif(obj != null) { Console.WriteLine(obj.ToString()); } else { /* handle null */ }
C#,Null Pointer Dereference,"string config = ConfigurationManager.AppSettings[\config\""].ToString();""","string config = ConfigurationManager.AppSettings[\config\""];\nif(config != null) { config.ToString(); } else { /* handle null */ }"""
C#,Null Pointer Dereference,int? num = null;\nint doubled = num.Value * 2;,int? num = GetNullableNumber();\nif(num.HasValue) { int doubled = num.Value * 2; } else { /* handle null */ }
C#,Null Pointer Dereference,FileInfo file = new FileInfo(null);\nlong size = file.Length;,string path = GetFilePath();\nif(path != null) { FileInfo file = new FileInfo(path);\n long size = file.Length; } else { /* handle null */ }
C#,Null Pointer Dereference,object dynamicObj = null;\nConsole.WriteLine(dynamicObj.GetType());,object dynamicObj = GetDynamicObject();\nif(dynamicObj != null) { Console.WriteLine(dynamicObj.GetType()); } else { /* handle null */ }
C#,Null Pointer Dereference,CustomData data = RetrieveData();\nConsole.WriteLine(data.Process());,CustomData data = RetrieveData();\nif(data != null) { Console.WriteLine(data.Process()); } else { /* handle null */ }
C#,Null Pointer Dereference,"string s = Environment.GetEnvironmentVariable(\MY_VAR\"").ToString();""","string s = Environment.GetEnvironmentVariable(\MY_VAR\"");\nif(s != null) { s.ToString(); } else { /* handle null */ }"""
C#,Null Pointer Dereference,List<int> numbers = GetNumbers();\nint first = numbers[0];,List<int> numbers = GetNumbers();\nif(numbers != null && numbers.Count > 0) { int first = numbers[0]; } else { /* handle null or empty */ }
C#,Null Pointer Dereference,string result = ComputeResult()?.ToString();,object result = ComputeResult();\nif(result != null) { result.ToString(); } else { /* handle null */ }
C#,Null Pointer Dereference,var list = GetList();\nConsole.WriteLine(list[0]);,var list = GetList();\nif(list != null && list.Count > 0) { Console.WriteLine(list[0]); } else { /* handle null or empty */ }
C#,Null Pointer Dereference,"Configuration config = LoadConfig();\nConsole.WriteLine(config.GetValue(\key\""));""","Configuration config = LoadConfig();\nif(config != null) { Console.WriteLine(config.GetValue(\key\"")); } else { /* handle null */ }"""
C#,Null Pointer Dereference,string[] items = GetItems();\nConsole.WriteLine(items[0].ToUpper());,string[] items = GetItems();\nif(items != null && items.Length > 0 && items[0] != null) { Console.WriteLine(items[0].ToUpper()); } else { /* handle null or empty */ }
C#,Null Pointer Dereference,object obj = FetchObject();\nConsole.WriteLine(obj.ToString());,object obj = FetchObject();\nif(obj != null) { Console.WriteLine(obj.ToString()); } else { /* handle null */ }
C#,Null Pointer Dereference,"string input = Request.QueryString[\input\""];\nConsole.WriteLine(input.Substring(0, 3));""","string input = Request.QueryString[\input\""];\nif(!string.IsNullOrEmpty(input) && input.Length >= 3) { Console.WriteLine(input.Substring(0, 3)); } else { /* handle null or too short */ }"""
C#,Null Pointer Dereference,"var config = ConfigurationManager.AppSettings[\MyConfig\""].ToString();""","var config = ConfigurationManager.AppSettings[\MyConfig\""];\nif(config != null) { config.ToString(); } else { /* handle null */ }"""
C#,Null Pointer Dereference,User user = GetUserFromDb();\nConsole.WriteLine(user.ProfilePicture);,User user = GetUserFromDb();\nif(user != null) { Console.WriteLine(user.ProfilePicture); } else { /* handle null */ }
C#,Null Pointer Dereference,object result = ExecuteOperation();\nConsole.WriteLine(result.GetHashCode());,object result = ExecuteOperation();\nif(result != null) { Console.WriteLine(result.GetHashCode()); } else { /* handle null */ }
C#,Null Pointer Dereference,"string filePath = Request.QueryString[\filePath\""];\nFileInfo file = new FileInfo(filePath);\nlong size = file.Length;""","string filePath = Request.QueryString[\filePath\""];\nif(!string.IsNullOrEmpty(filePath)) {\n    FileInfo file = new FileInfo(filePath);\n    long size = file.Length;\n} else { /* handle null */ }"""
C#,Null Pointer Dereference,var output = ProcessData(null);\nConsole.WriteLine(output.ToString());,var output = ProcessData(null);\nif(output != null) { Console.WriteLine(output.ToString()); } else { /* handle null */ }
Java,Unvalidated Redirects,String url = request.getParameter('redirect'); response.sendRedirect(url);,String url = request.getParameter('redirect'); if(url.startsWith('https://www.safe.com/')) { response.sendRedirect(url); } else { response.sendRedirect('/error'); }  // Sample 1
C#,Unvalidated Redirects,"string url = Request.QueryString[""redirect""]; Response.Redirect(url);","string url = Request.QueryString[""redirect""]; if(url.StartsWith(""https://www.safe.com/"")) { Response.Redirect(url); } else { Response.Redirect(""/error""); }  // Sample 25"
,,,
,,,
Java,Integer Overflow,int result = a + b; // Sample 1,"int result = Math.addExact(a, b); // Sample 1"
Java,Integer Overflow,int result = a - b; // Sample 2,"int result = Math.subtractExact(a, b); // Sample 2"
Java,Integer Overflow,int product = a * b; // Sample 3,"int product = Math.multiplyExact(a, b); // Sample 3"
Java,Integer Overflow,int sum = a + b; // Sample 4,"int sum = Math.addExact(a, b); // Sample 4"
Java,Integer Overflow,int diff = a - b; // Sample 5,"int diff = Math.subtractExact(a, b); // Sample 5"
Java,Integer Overflow,int mul = a * b; // Sample 6,"int mul = Math.multiplyExact(a, b); // Sample 6"
Java,Integer Overflow,int total = a + b + c; // Sample 7,"int total = Math.addExact(Math.addExact(a, b), c); // Sample 7"
Java,Integer Overflow,int x = a * b + c; // Sample 8,"int x = Math.addExact(Math.multiplyExact(a, b), c); // Sample 8"
Java,Integer Overflow,int x = a - b - c; // Sample 9,"int x = Math.subtractExact(Math.subtractExact(a, b), c); // Sample 9"
Java,Integer Overflow,int x = a + b; // Sample 10,"int x = Math.addExact(a, b); // Sample 10"
Java,Integer Overflow,int total = a + b + c + d; // Sample 11,"int total = Math.addExact(Math.addExact(Math.addExact(a, b), c), d); // Sample 11"
Java,Integer Overflow,int scaled = a * constant; // Sample 12,"int scaled = Math.multiplyExact(a, constant); // Sample 12"
Java,Integer Overflow,int x = a + b; // Sample 13,"int x = Math.addExact(a, b); // Sample 13"
Java,Integer Overflow,int result = a + b; // Sample 14,"int result = Math.addExact(a, b); // Sample 14"
Java,Integer Overflow,int sub = a - b; // Sample 15,"int sub = Math.subtractExact(a, b); // Sample 15"
Java,Integer Overflow,int prod = a * b; // Sample 16,"int prod = Math.multiplyExact(a, b); // Sample 16"
Java,Integer Overflow,int combined = (a + b) * c; // Sample 17,"int combined = Math.multiplyExact(Math.addExact(a, b), c); // Sample 17"
Java,Integer Overflow,int x = a + 1; // Sample 18,"int x = Math.addExact(a, 1); // Sample 18"
Java,Integer Overflow,int x = a * 2; // Sample 19,"int x = Math.multiplyExact(a, 2); // Sample 19"
Java,Integer Overflow,int diff = a - 1; // Sample 20,"int diff = Math.subtractExact(a, 1); // Sample 20"
Java,Integer Overflow,int x = (a + b) - c; // Sample 21,"int x = Math.subtractExact(Math.addExact(a, b), c); // Sample 21"
Java,Integer Overflow,int prod = a * (b + c); // Sample 22,"int prod = Math.multiplyExact(a, Math.addExact(b, c)); // Sample 22"
Java,Integer Overflow,int sum = a + b; // Sample 23,"int sum = Math.addExact(a, b); // Sample 23"
Java,Integer Overflow,int diff = a - b; // Sample 24,"int diff = Math.subtractExact(a, b); // Sample 24"
Java,Integer Overflow,int total = a * b; // Sample 25,"int total = Math.multiplyExact(a, b); // Sample 25"
C#,Integer Overflow,int result = a - b; // Sample 2,int result = checked(a - b); // Sample 2
C#,Integer Overflow,int product = a * b; // Sample 3,int product = checked(a * b); // Sample 3
C#,Integer Overflow,int sum = a + b; // Sample 4,int sum = checked(a + b); // Sample 4
C#,Integer Overflow,int diff = a - b; // Sample 5,int diff = checked(a - b); // Sample 5
C#,Integer Overflow,int mul = a * b; // Sample 6,int mul = checked(a * b); // Sample 6
C#,Integer Overflow,int total = a + b + c; // Sample 7,int total = checked(a + b + c); // Sample 7
C#,Integer Overflow,int x = a * b + c; // Sample 8,int x = checked(a * b + c); // Sample 8
C#,Integer Overflow,int x = a - b - c; // Sample 9,int x = checked(a - b - c); // Sample 9
C#,Integer Overflow,int x = a + b; // Sample 10,int x = checked(a + b); // Sample 10
C#,Integer Overflow,int total = a + b + c + d; // Sample 11,int total = checked(a + b + c + d); // Sample 11
C#,Integer Overflow,int scaled = a * constant; // Sample 12,int scaled = checked(a * constant); // Sample 12
C#,Integer Overflow,int x = a + b; // Sample 13,int x = checked(a + b); // Sample 13
C#,Integer Overflow,int result = a + b; // Sample 14,int result = checked(a + b); // Sample 14
C#,Integer Overflow,int sub = a - b; // Sample 15,int sub = checked(a - b); // Sample 15
C#,Integer Overflow,int prod = a * b; // Sample 16,int prod = checked(a * b); // Sample 16
C#,Integer Overflow,int combined = (a + b) * c; // Sample 17,int combined = checked((a + b) * c); // Sample 17
C#,Integer Overflow,int x = a + 1; // Sample 18,int x = checked(a + 1); // Sample 18
C#,Integer Overflow,int x = a * 2; // Sample 19,int x = checked(a * 2); // Sample 19
C#,Integer Overflow,int diff = a - 1; // Sample 20,int diff = checked(a - 1); // Sample 20
C#,Integer Overflow,int x = (a + b) - c; // Sample 21,int x = checked(a + b - c); // Sample 21
C#,Integer Overflow,int prod = a * (b + c); // Sample 22,int prod = checked(a * (b + c)); // Sample 22
C#,Integer Overflow,int sum = a + b; // Sample 23,int sum = checked(a + b); // Sample 23
C#,Integer Overflow,int diff = a - b; // Sample 24,int diff = checked(a - b); // Sample 24
C#,Integer Overflow,int total = a * b; // Sample 25,int total = checked(a * b); // Sample 25
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 1,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 1
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 2,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 2
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 3,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 3
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 4,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 4
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 5,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 5
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 6,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 6
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 7,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 7
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 8,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 8
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 9,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 9
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 10,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 10
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 11,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 11
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 12,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 12
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 13,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 13
Java,Race Condition,public void deposit(int amount) { balance = balance + amount; } // Sample 14,public synchronized void deposit(int amount) { balance = balance + amount; } // Sample 14
